codeCI,codeCH,libelleCI,XLambert93,YLambert93
751339	,	00	,	Ste-Tulle	,"	923111,366	","	6302152,369"
545285	,	BV	,	Choisy-le-Roi	,"	656755,213	","	6851612,056"
444877	,	P1	,	Cherbourg	,"	366333,749	","	6957269,177"
393652	,	BF	,	Petit-Vaux	,"	651041,341	","	6841859,094"
393652	,	TR	,	Petit-Vaux	,"	651932,045	","	6841515,59"
174474	,	BV	,	Nuisement	,"	796047,493	","	6865252,493"
783365	,	CV	,	Sévérac-le-Château	,"	704649,949	","	6357964,846"
783365	,	CG	,	Sévérac-le-Château	,"	702915,746	","	6362602,61"
381632	,	HA	,	Gilles-Guainville	,"	590478,886	","	6869374,323"
613422	,	ER	,	Rodez	,"	671036,627	","	6363125,394"
613422	,	BV	,	Rodez	,"	666548,952	","	6362713,281"
683003	,	BV	,	Sens	,"	719865,941	","	6788745,18"
491076	,	EM	,	Beillant	,"	424838,938	","	6511583,919"
296319	,	RF	,	Sains-Richaumont	,"	750344,131	","	6970020,835"
751826	,	00	,	St-Antoine (MR)	,"	891204,123	","	6255092,999"
142497	,	00	,	Damblain	,"	897721,291	","	6780374,061"
481440	,	RF	,	Clisson	,"	375109,845	","	6673708,651"
721514	,	SF	,	Tassin	,"	837619,902	","	6519067,487"
753525	,	UG	,	Fos-Viguerat	,"	848892,19	","	6262965,081"
730887	,	G2	,	Clermont-les-Gravanches Triage	,"	710205,888	","	6523397,506"
730887	,	21	,	Clermont-les-Gravanches Triage	,"	711006,135	","	6525584,287"
755488	,	00	,	Roquebrune-sur-Argens	,"	994525,545	","	6268869,024"
215350	,	BV	,	Sarraltroff	,"	998655,76	","	6859927,247"
411223	,	RA	,	Sotteville	,"	562317,16	","	6924827,951"
411223	,	PB	,	Sotteville	,"	562508,693	","	6923288,577"
411223	,	DE	,	Sotteville	,"	562228,838	","	6926118,482"
286062	,	AT	,	Hellemmes	,"	708230,67	","	7058433,863"
694695	,	AL	,	Digoin	,"	777217,82	","	6598911,341"
765354	,	RF	,	Tarascon	,"	833406,132	","	6301579,107"
725655	,	BV	,	Uchizy	,"	846025,989	","	6600815,813"
725655	,	EV	,	Uchizy	,"	847157,488	","	6602287,6"
671883	,	LO	,	Audignon	,"	409629,178	","	6297852,905"
761247	,	SC	,	Livron	,"	844307,907	","	6410336,863"
761247	,	EP	,	Livron	,"	852320,449	","	6407175,502"
761247	,	NS	,	Livron	,"	844137,921	","	6410402,644"
713081	,	00	,	Verrey	,"	825833,982	","	6705617,268"
713594	,	00	,	Santenay-les-Bains	,"	829515,954	","	6647012,03"
584516	,	SL	,	Coutras	,"	455029,803	","	6442325,662"
681825	,	17	,	Villeneuve-St-Georges	,"	657255,721	","	6845775,765"
681825	,	BV	,	Villeneuve-St-Georges	,"	659281,51	","	6848066,164"
447680	,	ES	,	Granville	,"	364460,804	","	6870131,088"
444315	,	32	,	Serquigny	,"	532966,04	","	6891771,671"
781005	,	AE	,	Béziers	,"	718581,74	","	6248361,189"
116111	,	BV	,	Chelles-Gournay	,"	669392,289	","	6863872,588"
386573	,	BV	,	Poissy	,"	629740,326	","	6870783,471"
611004	,	AA	,	Toulouse-Matabiau	,"	577614,757	","	6283239,465"
694158	,	00	,	Mesvres	,"	794817,168	","	6641055,195"
734186	,	AG	,	Vic-le-Comte	,"	716135,77	","	6507513,083"
761718	,	S5	,	St-Marcellin (Isère)	,"	886736,525	","	6455045,562"
547307	,	GG	,	Musée-d'Orsay	,"	651143,778	","	6862233,968"
575100	,	PA	,	Arçay	,"	472420,478	","	6656400,179"
726729	,	BV	,	Firminy	,"	800634,082	","	6477745,421"
726729	,	BF	,	Firminy	,"	800255,202	","	6477559,654"
611384	,	BV	,	Auterive	,"	575778,77	","	6251171,552"
755462	,	00	,	Le Muy	,"	989176,084	","	6270012,164"
741181	,	BV	,	Montmélian	,"	937597,738	","	6493867,605"
741181	,	BG	,	Montmélian	,"	937715,505	","	6493590,768"
396390	,	00	,	Juigné-sur-Sarthe	,"	454700,89	","	6757420,366"
583849	,	FP	,	Ruffec (Charente)	,"	482577,195	","	6551671,663"
583849	,	00	,	Ruffec (Charente)	,"	482707,46	","	6551741,98"
710921	,	17	,	Les Portes de Saint-Cyr T13	,"	632686,161	","	6855839,244"
722520	,	PV	,	Sibelin	,"	843876,68	","	6507967,376"
583443	,	BV	,	Chasseneuil-sur-Bonnieure	,"	502331,767	","	6528142,569"
276782	,	V3	,	Noyon	,"	701900,757	","	6942058,496"
315168	,	EP	,	Avrigny	,"	668884,598	","	6921097,863"
315168	,	ES	,	Avrigny	,"	669310,943	","	6921308,537"
547000	,	CM	,	Paris-Austerlitz	,"	654311,845	","	6859023,652"
547000	,	1S	,	Paris-Austerlitz	,"	654245,703	","	6859106,282"
144006	,	PL	,	Épinal	,"	957933,077	","	6787215,488"
144006	,	PG	,	Épinal	,"	954598,98	","	6796124,342"
753251	,	BV	,	Rognac	,"	880517,594	","	6267830,786"
753251	,	TR	,	Rognac	,"	880565,379	","	6267231,66"
278002	,	PC	,	Paris-La Chapelle	,"	652624,5	","	6867626,965"
278002	,	EC	,	Paris-La Chapelle	,"	653239,126	","	6866596,001"
574475	,	BV	,	Bléré-la-Croix	,"	548075,955	","	6694993,364"
574475	,	PI	,	Bléré-la-Croix	,"	547362,843	","	6695301,222"
684563	,	EP	,	Mignères-Gondréville	,"	675544,887	","	6770894,974"
171587	,	BV	,	Germaine	,"	774657,837	","	6892512,183"
171587	,	A2	,	Germaine	,"	774713,209	","	6893148,611"
745620	,	A2	,	Perrignier	,"	963791,292	","	6584209,125"
745620	,	BV	,	Perrignier	,"	963595,842	","	6583972,369"
756239	,	00	,	ITE MINNice-St-Augustin	,"	1039843,995	","	6294736,843"
175828	,	E2	,	Pagny-sur-Meuse	,"	900461,828	","	6845211,519"
721001	,	RA	,	Lyon-Vaise	,"	839826,919	","	6521177,315"
721001	,	FP	,	Lyon-Vaise	,"	840834,029	","	6522748,036"
721001	,	P2	,	Lyon-Vaise	,"	839944,065	","	6521370,218"
575142	,	BV	,	Châtellerault	,"	513200,469	","	6638274,887"
575142	,	AS	,	Châtellerault	,"	513304,298	","	6637932,43"
411082	,	PA	,	Petit-Quevilly	,"	556919,181	","	6926316,399"
683573	,	BV	,	Auxerre-St-Gervais	,"	743830,04	","	6744297,683"
765040	,	CF	,	Avignon-Champfleury	,"	844063,491	","	6316663,052"
765040	,	PC	,	Avignon-Champfleury	,"	844216,332	","	6316002,991"
118554	,	ES	,	Charmont	,"	788842,613	","	6809165,178"
114413	,	TI	,	Sucy-Bonneuil	,"	662866,163	","	6851656,237"
586651	,	BV	,	Tonneins	,"	486113,891	","	6369601,127"
586651	,	EC	,	Tonneins	,"	487149,235	","	6362260,988"
586651	,	PI	,	Tonneins	,"	487842,917	","	6360161,449"
586651	,	PA	,	Tonneins	,"	476732,244	","	6380512,68"
474007	,	BV	,	Brest	,"	147076,337	","	6835933,596"
473090	,	00	,	Plestan	,"	297604,915	","	6827862,097"
343400	,	C3	,	Trith-St-Léger	,"	734918,926	","	7026139,753"
586768	,	LO	,	Moncrabeau	,"	488516,531	","	6329384,043"
281931	,	FL	,	Dunkerque-Ferry (IE)	,"	643603,528	","	7101862,665"
111278	,	00	,	Porte-de-Clichy	,"	649765,557	","	6866218,953"
723429	,	3G	,	Bourgoin-Jallieu	,"	876790,623	","	6500748,132"
171314	,	BV	,	Jonchery-sur-Vesle	,"	759634,609	","	6910351,624"
171314	,	11	,	Jonchery-sur-Vesle	,"	760078,924	","	6910018,218"
682146	,	GA	,	Combs-la-Ville-Quincy	,"	667084,083	","	6840168,191"
394007	,	EI	,	Chartres	,"	587765,751	","	6819038,54"
394007	,	BD	,	Chartres	,"	586806,621	","	6817352,9"
741306	,	BV	,	St-Avre-la-Chambre	,"	958591,949	","	6478006,135"
672170	,	EH	,	Lescar	,"	420250,726	","	6254341,414"
684530	,	BV	,	Auxy-Juranville	,"	661602,201	","	6776431,903"
181180	,	00	,	Chalampé	,"	1039461,883	","	6755886,897"
751271	,	00	,	La Brillanne-Oraison	,"	932230,817	","	6318168,872"
751008	,	P1	,	Marseille-St-Charles	,"	894017,292	","	6248350,504"
775007	,	P4	,	Nîmes	,"	810927,784	","	6306102,021"
775007	,	BO	,	Nîmes	,"	810577,652	","	6305996,638"
775007	,	BA	,	Nîmes	,"	810574,198	","	6305986,917"
775007	,	AI	,	Nîmes	,"	810526,779	","	6305657,299"
775007	,	CH	,	Nîmes	,"	809515,064	","	6304273,608"
775007	,	28	,	Nîmes	,"	811091,502	","	6306170,658"
491837	,	00	,	Pisany	,"	405476,027	","	6517716,766"
718882	,	00	,	Pont-d'Héry	,"	919871,054	","	6646120,864"
192047	,	YT	,	Metz-Sablon	,"	929943,818	","	6892985,336"
192047	,	AO	,	Metz-Sablon	,"	930742,038	","	6893142,579"
721282	,	FE	,	St-Germain-au-Mont-d'Or	,"	839141,164	","	6534712,346"
757617	,	00	,	Cannes-la-Bocca	,"	1022112,388	","	6280322,116"
546200	,	SR	,	Orly-Ville	,"	656536,216	","	6848954,411"
595322	,	S2	,	Montpon-Ménestérol	,"	478123,663	","	6438166,59"
772426	,	SS	,	Poste 21 Sully	,"	813450,303	","	6647203,061"
213058	,	BV	,	Haguenau	,"	1050970,114	","	6867659,595"
481077	,	FO	,	Nantes-Blottereau	,"	526149,87	","	6701214,878"
481077	,	P3	,	Nantes-Blottereau	,"	359535,968	","	6690610,941"
481077	,	87	,	Nantes-Blottereau	,"	526149,87	","	6701214,878"
386011	,	RO	,	La Folie-Nanterre	,"	652752,667	","	6864388,779"
386011	,	SM	,	La Folie-Nanterre	,"	652254,903	","	6864207,403"
386011	,	BF	,	La Folie-Nanterre	,"	642807,745	","	6867215,651"
396002	,	DT	,	Le Mans	,"	491319,848	","	6769209,555"
396002	,	DO	,	Le Mans	,"	492725,796	","	6769626,493"
396002	,	FO	,	Le Mans	,"	490601,599	","	6765632,899"
543314	,	EA	,	Orgères	,"	601726,357	","	6784229,642"
276691	,	GA	,	Compiègne	,"	688541,598	","	6926007,304"
276691	,	GI	,	Compiègne	,"	687709,969	","	6925203,145"
741561	,	BV	,	Brens-Virignin	,"	909578,109	","	6518200,333"
444208	,	TR	,	Mézidon	,"	475312,426	","	6890030,638"
476317	,	SP	,	Quimperlé	,"	205877,765	","	6776928,242"
725622	,	1B	,	Tournus	,"	845934,684	","	6609723,956"
212027	,	AM	,	Strasbourg-Ville	,"	1048578,978	","	6841418,737"
316075	,	00	,	Dreuil-lès-Amiens	,"	644521,35	","	6979903,056"
487603	,	GA	,	Saumur-Rive-Droite	,"	526149,87	","	6701214,878"
214817	,	00	,	Val-de-Villé	,"	1024949,862	","	6807159,318"
781344	,	BV	,	Pézenas	,"	734357,194	","	6261784,446"
722207	,	OM	,	Oullins	,"	841105,734	","	6515287,187"
722207	,	M2	,	Oullins	,"	842548,017	","	6511177,297"
317677	,	00	,	Montplaisir	,"	587190,039	","	6447441,451"
396309	,	TR	,	Connerré-Beillé	,"	511915,999	","	6777251,986"
484113	,	BV	,	Écouflant	,"	435138,513	","	6717383,038"
726190	,	00	,	St-Étienne-Bellevue	,"	808912,592	","	6480675,629"
447144	,	75	,	Carantilly-Marigny	,"	389399,779	","	6893613,54"
581850	,	IC	,	Bassens-Ville	,"	422039,968	","	6428609,268"
547315	,	00	,	St-Michel-Notre-Dame	,"	652081,45	","	6861638,387"
484832	,	00	,	St-Laurent-sur-Sèvre	,"	402867,515	","	6657572,491"
543058	,	S8	,	Artenay (Loiret)	,"	616483,97	",	6773885
313478	,	31	,	Chaulnes	,"	688252,996	","	6966170,274"
313478	,	05	,	Chaulnes	,"	685009,627	","	6967806,431"
141424	,	00	,	Bertrichamps	,"	980363,759	","	6820961,268"
486894	,	00	,	Torfou	,"	387494,75	","	6667346,595"
583641	,	BV	,	Mouthiers (Charente)	,"	475537,179	","	6498980,89"
583641	,	IP	,	Mouthiers (Charente)	,"	476125,029	","	6495788,264"
583641	,	EC	,	Mouthiers (Charente)	,"	476857,955	","	6494838,721"
636530	,	SG	,	Poste 67 Clérac	,"	447634,057	","	6459764,28"
741751	,	00	,	Centron	,"	980434,76	","	6499162,46"
271817	,	EC	,	Soissons	,"	725796,255	","	6919372,425"
571711	,	EU	,	Beuxes	,"	484654,623	","	6666613,826"
543041	,	BV	,	Chevilly	,"	616463,136	","	6770127,064"
672006	,	ED	,	Pau	,"	423762,76	","	6250871,624"
242529	,	00	,	Poste 15 Beuvardes	,"	735298,89	","	6889953,912"
595728	,	00	,	Mauzens-Miremont	,"	538961,932	","	6432978,668"
694307	,	BN	,	Montchanin	,"	812417,558	","	6630161,578"
694307	,	PA	,	Montchanin	,"	813876,283	","	6629777,732"
471540	,	00	,	Noyal-Acigné	,"	363132,017	","	6789512,308"
673707	,	ES	,	Ossès-St-Martin-d'Arrossa	,"	348288,909	","	6243550,533"
471524	,	00	,	Châteaubourg	,"	372273,034	","	6787576,609"
222505	,	00	,	Noisy Raccordement	,"	661409,944	","	6865985,607"
722561	,	TI	,	Chasse-sur-Rhône	,"	839966,729	","	6499721,235"
722561	,	BV	,	Chasse-sur-Rhône	,"	839978,796	","	6499703,769"
696005	,	BC	,	Nevers	,"	710985,181	","	6655270,18"
396549	,	BV	,	Arnage	,"	490205,66	","	6762416,943"
396549	,	07	,	Arnage	,"	490346,301	","	6761441,488"
684811	,	EP	,	Charny (Yonne)	,"	707345,037	","	6752662,138"
276105	,	00	,	St-Ouen-l'Aumône	,"	634764,919	","	6883207,199"
381418	,	NO	,	Éragny-Neuville	,"	634044,897	","	6880941,747"
576009	,	ES	,	Vierzon-Ville	,"	629510,595	","	6680930,783"
576009	,	P5	,	Vierzon-Ville	,"	629148,472	","	6681048,488"
473546	,	00	,	Callac	,"	225505,473	","	6831132,95"
783381	,	00	,	Engayresque	,"	705170,082	","	6350175,081"
584714	,	EB	,	Vayres	,"	436735,227	","	6428333,899"
212100	,	00	,	Mundolsheim	,"	1047619,001	","	6848687,52"
381046	,	00	,	Avenue-Henri-Martin	,"	646603,442	","	6862947,737"
684100	,	00	,	Montigny-sur-Loing	,"	680625,586	","	6804046,79"
411017	,	00	,	Rouen-Rive-Droite	,"	561775,923	","	6929419,21"
411017	,	CS	,	Rouen-Rive-Droite	,"	559027,311	","	6930814,811"
595207	,	00	,	Marsac (Dordogne)	,"	516442,676	","	6456796,817"
697342	,	00	,	Dugny-La Courneuve TT	,"	656880,096	","	6871688,513"
745588	,	A2	,	Machilly	,"	956367,991	","	6578111,295"
545137	,	GM	,	Étampes	,"	638494,644	","	6816080,248"
545137	,	PB	,	Étampes	,"	637521,262	","	6815293,527"
765206	,	EP	,	Sorgues-Châteauneuf-du-Pape	,"	851130,179	","	6325350,957"
396598	,	00	,	Vaas	,"	498668,443	","	6733473,18"
213769	,	00	,	Wimmenau	,"	1024387,924	","	6877015,716"
741280	,	BV	,	Épierre-St-Léger	,"	957246,396	","	6489532,526"
213660	,	00	,	Kurtzenhouse	,"	1053732,58	","	6859870,219"
315010	,	36	,	Bacouël	,"	641093,791	","	6970491,577"
712588	,	00	,	Port-Sec-de-Pacy	,"	783114,52	","	6742058,471"
182667	,	BV	,	Lutterbach (Haut-Rhin)	,"	1020271,139	","	6748426,76"
172056	,	00	,	Monthermé	,"	825193,628	","	6975527,89"
296871	,	00	,	Flavy-le-Martel	,"	713764,232	","	6957759,384"
715169	,	00	,	Les Granges-Narboz	,"	952456,94	","	6648150,945"
696393	,	IT	,	St-Pourçain-sur-Sioule	,"	724284,337	","	6579940,748"
276295	,	C1	,	Verberie	,"	682725,86	","	6912718,345"
276592	,	00	,	Gros-Noyer-St-Prix	,"	645784,091	","	6877687,229"
281931	,	10	,	Dunkerque-Ferry	,"	640761,934	","	7100637,864"
281931	,	SN	,	Dunkerque-Ferry	,"	646558,871	","	7101527,162"
213165	,	AO	,	Obermodern	,"	1035685,78	","	6868644,277"
611921	,	00	,	Colomiers-Lycée-International	,"	563880,59	","	6281164,785"
116228	,	00	,	Marles-en-Brie	,"	690283,071	","	6848240,1"
411215	,	EP	,	St-Étienne-du-Rouvray	,"	562498,794	","	6919909,402"
571794	,	00	,	Port-Boulet	,"	484909,276	","	6687024,931"
722587	,	BV	,	Vienne	,"	846302,65	","	6493004,892"
296244	,	P2	,	Busigny	,"	732325,481	","	6994325,606"
581876	,	ED	,	La Chapelle-d'Ambès	,"	420249,011	","	6440568,547"
116681	,	BV	,	Neuilly-St-Front	,"	719735,213	","	6898643,512"
116186	,	EP	,	Léchelle (Seine-et-Marne)	,"	728047,972	","	6830738,268"
641043	,	CV	,	Lapeyrouse	,"	691948,161	","	6570029,71"
641043	,	RF	,	Lapeyrouse	,"	691852,334	","	6569253,963"
775072	,	RF	,	St-Césaire	,"	806335,172	","	6301957,978"
415620	,	EH	,	Gaillon-Aubevoye	,"	582088,497	","	6897041,225"
342451	,	00	,	Salomé	,"	688348,441	","	7049357,11"
193839	,	00	,	Bitche-Camp	,"	1027040,925	","	6892496,88"
784173	,	SP	,	Rivesaltes	,"	691560,753	","	6188375,057"
543819	,	19	,	Boynes	,"	652029,422	","	6779880,318"
543819	,	LO	,	Boynes	,"	652249,567	","	6779703,054"
396606	,	BV	,	Château-du-Loir	,"	506094,096	","	6734581,366"
763029	,	J3	,	Valence-TGV	,"	855932,451	","	6435043,202"
381293	,	48	,	Gournay-Ferrières	,"	608575,339	","	6932036,129"
447649	,	11	,	Folligny	,"	377246,087	","	6867328,52"
415802	,	00	,	Ménesqueville	,"	585028,389	","	6918519,2"
772400	,	19	,	Poste 19 Lacour-d'Arcenay	,"	794279,518	","	6694465,137"
688911	,	BJ	,	Costières	,"	819745,251	","	6301774,903"
688911	,	BC	,	Costières	,"	819377,911	","	6301458,924"
171702	,	S7	,	Aguilcourt-Variscourt	,"	770908,644	","	6922694,461"
725705	,	BV	,	Mâcon Loché TGV	,"	836920,105	","	6577419,057"
725705	,	SA	,	Mâcon Loché TGV	,"	839843,86	","	6575217,072"
235317	,	LV	,	Ravezies	,"	416590,845	","	6425611,682"
287128	,	00	,	Mont-de-Terre	,"	706870,93	","	7057823,074"
574897	,	PA	,	St-Aignan-Noyers	,"	576655,907	","	6689486,167"
281899	,	00	,	Haussmann-St-Lazare	,"	650926,487	","	6864088,665"
615039	,	SG	,	Castelnaudary	,"	615351,608	","	6246395,453"
142000	,	BV	,	Chaumont	,"	858818,643	","	6780942,821"
141523	,	RC	,	Pont-St-Vincent	,"	928974,882	","	6839350,167"
141523	,	R2	,	Pont-St-Vincent	,"	928797,407	","	6838929,812"
381590	,	00	,	Mantes-Station	,"	606004,046	","	6876707,752"
342097	,	00	,	Biache-St-Vaast	,"	695792,151	","	7024276,206"
671636	,	ES	,	Vic-Bigorre	,"	461169,459	","	6263397,067"
611962	,	00	,	Fenouillet-St-Alban	,"	571126,462	","	6288459,019"
382481	,	B2	,	St-Nom-la-Bretêche-Forêt-de-Ma	,"	630603,013	","	6863820,474"
18458	,	WD	,	Karthaus	,"	944261,529	","	6935173,8"
471607	,	BV	,	Fougères	,"	389395,736	","	6813797,943"
741132	,	BV	,	Aix-les-Bains-Le Revard	,"	926352,604	","	6514014,268"
174664	,	PN	,	Fère-Champenoise	,"	772179,685	","	6851754,665"
387225	,	00	,	Damville	,"	558959,149	","	6864804,328"
286542	,	SV	,	Tourcoing	,"	712700,808	","	7068994,043"
194274	,	BF	,	Longuyon	,"	889541,714	","	6929933,026"
592873	,	00	,	Chabanais	,"	522920,162	","	6532870,746"
174003	,	QM	,	Châlons-en-Champagne	,"	797724,823	","	6874512,272"
726000	,	CI	,	St-Étienne-Châteaucreux	,"	689394,493	","	6715638,981"
929273	,	00	,"	Aig Malebarge Km 19,6	","	844539,664	","	6258893,187"
574848	,	00	,	Chissay-en-Touraine	,"	559077,668	","	6694401,793"
185348	,	00	,	Champagney	,"	977512,739	","	6740141,379"
141077	,	RT	,	Frouard	,"	927823,906	","	6855424,96"
141077	,	RM	,	Frouard	,"	930122,139	","	6856324,268"
399014	,	00	,	Poste 13 St-Arnoult	,"	623305,767	","	6829557,037"
721431	,	M2	,	L'Arbresle	,"	825577,92	","	6527133,983"
722025	,	SG	,	Lyon-Perrache-Voyageurs	,"	842578,287	","	6517889,02"
722025	,	P2	,	Lyon-Perrache-Voyageurs	,"	842152,352	","	6518047,993"
193722	,	EP	,	Rech	,"	993847,148	","	6882970,223"
192088	,	PP	,	Woippy	,"	932500,315	","	6904588,994"
192088	,	DB	,	Woippy	,"	930359,801	","	6902926,336"
192088	,	63	,	Woippy	,"	930292,14	","	6901750,816"
192088	,	BV	,	Woippy	,"	930213,83	","	6898928,283"
192088	,	MF	,	Woippy	,"	930009,084	","	6904871,236"
192088	,	AN	,	Woippy	,"	930020,05	","	6905575,539"
571828	,	BV	,	Langeais	,"	504461,637	","	6694726,228"
414110	,	00	,	Tunnel Bavat	,"	744522,691	","	6443752,971"
382861	,	FP	,	Versailles-Rive-Droite	,"	650418,914	","	6864259,758"
615773	,	EC	,	Luc-Primaube	,"	660967,573	","	6353969,127"
615773	,	BV	,	Luc-Primaube	,"	664468,192	","	6354892,759"
316034	,	S2	,	Blangy-Glisy	,"	657649,293	","	6975683,757"
393439	,	00	,	Garancières-la-Queue	,"	609293,539	","	6857416,122"
415604	,	V4	,	Vernon (Eure)	,"	587280,807	","	6890879,664"
415604	,	BV	,	Vernon (Eure)	,"	588868,736	","	6888996,697"
386318	,	CV	,	Nanterre-Université	,"	642729,856	","	6867251,185"
276121	,	00	,	St-Maximin-Marchandises	,"	659819,362	","	6902594,77"
762302	,	00	,	Rivoli	,"	1228351,515	","	6197193,046"
742320	,	RE	,	St-Jean-de-Maurienne-Arvan	,"	962863,972	","	6472073,211"
784454	,	BS	,	St-Paul-de-Fenouillet	,"	659631,078	","	6190386,396"
485490	,	BV	,	St-Maixent (Deux-Sèvres)	,"	454152,917	","	6594599,287"
641431	,	00	,	Chanat	,"	701621,816	","	6526392,441"
276220	,	BV	,	Villiers-le-Bel-Gonesse	,"	657344,788	","	6877331,934"
745737	,	BV	,	Charix-Lalleyriat	,"	907342,817	","	6566547,276"
682500	,	00	,	Vosves	,"	670408,125	","	6823954,514"
713339	,	00	,	Villers-les-Pots	,"	877734,141	","	6681103,788"
381855	,	P3	,	Argenteuil-Triage	,"	644566,709	","	6873039,441"
491142	,	PA	,	Jonzac	,"	430843,689	","	6488063,718"
214148	,	C2	,	Erstein	,"	1043031,814	","	6823907,01"
118133	,	PL	,	Châtres (Aube)	,"	762155,4	","	6822598,888"
611467	,	EZ	,	Colomiers	,"	567306,478	","	6279536,511"
611194	,	00	,	Marignac-St-Béat	,"	508118,153	","	6204636,925"
485524	,	00	,	Pamproux	,"	465592,481	","	6593402,89"
773531	,	00	,	Vic-Mireval	,"	764687,07	","	6267182,192"
272054	,	00	,	Thieux-Nantouillet	,"	676637,859	","	6878790,549"
731448	,	BV	,	Porte-Maillot-Palais des Congr	,"	652756,565	","	6864392,727"
645002	,	SI	,	Aurillac	,"	657300,495	","	6423256,371"
597153	,	00	,	Éguzon	,"	588847,054	","	6594586,018"
181032	,	J1	,	Brunstatt	,"	1024005,096	","	6745649,212"
756254	,	00	,	Nice-St-Augustin	,"	1039982,81	","	6294819,684"
394015	,	EP	,	Lucé	,"	586767,289	","	6816589,431"
215160	,	CS	,	Lutzelbourg	,"	1015065,617	","	6856462,756"
471664	,	EP	,	Gérard	,"	384116,143	","	6790941,084"
486258	,	00	,	Luçon	,"	380337,019	","	6604408,764"
193250	,	BV	,	Béning	,"	979261,808	","	6899946,378"
726059	,	RF	,	Charlieu	,"	790050,582	","	6562835,035"
276147	,	GI	,	Épluches	,"	636100,485	","	6884497,292"
762336	,	ER	,	Montesoro	,"	1228404,907	","	6195063,472"
394254	,	EI	,	La Loupe	,"	552615,105	","	6820901,904"
394254	,	RF	,	La Loupe	,"	553329,673	","	6821423,937"
118091	,	S2	,	St-Mesmin	,"	769678,967	","	6813347,906"
415828	,	BV	,	Étrépagny	,"	598727,831	","	6912311,991"
762930	,	BF	,	Montanay Bif	,"	845544,011	","	6534369,519"
582403	,	EE	,	Gazinet-Cestas	,"	409870,784	","	6416639,553"
784561	,	00	,	Ille-sur-Têt	,"	669155,102	","	6174359,406"
242503	,	00	,	Poste 14 Coulombs	,"	710492,327	","	6883759,226"
271015	,	P5	,	St-Denis	,"	652970,661	","	6872855,903"
171298	,	BV	,	Muizon	,"	764907,85	","	6909097,553"
743211	,	00	,	Le Moulin-des-Ponts	,"	877729,176	","	6583637,691"
481036	,	ES	,	Rezé-Pont-Rousseau	,"	355737,473	","	6687154,255"
584136	,	00	,	Castillon	,"	459843,571	","	6422162,304"
411926	,	BG	,	Rouen-Rive-Gauche (IE)	,"	562093,992	","	6927076,436"
761965	,	00	,	Borgo	,"	1229503,959	","	6183850,981"
712026	,	00	,	Rully	,"	834100,338	","	6643731,014"
182337	,	V3	,	Rouffach	,"	1021765,394	","	6772205,801"
182337	,	C2	,	Rouffach	,"	1021709,238	","	6770793,569"
576884	,	BV	,	Villefranche-sur-Cher	,"	606654,026	","	6689018,635"
118166	,	00	,	Crancey	,"	747281,771	","	6824073,656"
586644	,	00	,	Ste-Livrade-sur-Lot	,"	508219,987	","	6369210,81"
487884	,	BV	,	La Ménitré	,"	452971,329	","	6704787,359"
116673	,	S6	,	La Ferté-Milon	,"	706870,273	","	6895948,377"
713735	,	BV	,	Louhans	,"	869509,249	","	6616974,951"
317610	,	00	,	Beau-Marais	,"	622472,106	","	7094914,915"
765420	,	00	,	Morières-lès-Avignon	,"	853204,863	","	6317678,786"
718312	,	SS	,	Dannemarie-Velesmes	,"	917838,515	","	6682345,277"
543082	,	V4	,	Boisseaux	,"	624084,884	","	6796464,278"
575134	,	EV	,	Ingrandes-sur-Vienne	,"	513670,123	","	6641786,003"
598706	,	00	,	Poste Km 416	,"	702173,292	","	6221515,638"
575399	,	60	,	Trogues	,"	513094,498	","	6667777,022"
694620	,	FA	,	Montceau-les-Mines	,"	803760,782	","	6619496,787"
643114	,	CV	,	Poste 79 Louvigné-de-Bais	,"	377446,096	","	6782143,002"
681007	,	12	,	Corbeil-Essonnes	,"	660982,963	","	6835698,445"
144451	,	00	,	Remiremont	,"	968185,542	","	6774605,744"
746883	,	00	,	Le Buet	,"	1003192,48	","	6554131,379"
732404	,	BV	,	Gannat	,"	715826,98	","	6555334,902"
732404	,	P1	,	Gannat	,"	715808,809	","	6555672,389"
743591	,	00	,	Molinges	,"	912801,58	","	6587853,37"
611947	,	00	,	Lalande-Église	,"	573229,951	","	6284179,875"
393520	,	00	,	St-Germain-St-Rémy	,"	571828,189	","	6852393,879"
383687	,	00	,	ITE Gouraud	,"	371355,77	","	6660918,189"
345140	,	P1	,	Billy-Montigny	,"	692670,561	","	7035250,11"
317305	,	00	,	Les Fontinettes	,"	619001,072	","	7094398,857"
317305	,	RF	,	Les Fontinettes	,"	619494,508	","	7093842,927"
722306	,	RF	,	Badan	,"	838757,95	","	6501821,847"
481457	,	00	,	Cugand-la-Bernardière	,"	377299,411	","	6670700,198"
